,Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,Trip_duration
17440,80581189,1,2017-09-25 11:57:37,2017-09-25 12:11:13,1,1.9,1,N,114,68,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,0 days 00:13:36
17441,66755611,2,2017-08-07 07:56:48,2017-08-07 08:12:28,6,2.21,1,N,90,233,1,12.0,0.0,0.5,1.54,0.0,0.3,14.34,0 days 00:15:40
17442,22581061,2,2017-03-19 00:09:32,2017-03-19 00:23:49,2,1.93,1,N,79,68,1,10.5,0.5,0.5,2.12,0.0,0.3,13.92,0 days 00:14:17
17443,57702526,2,2017-07-06 18:03:17,2017-07-06 18:18:10,2,2.62,1,N,262,162,1,12.0,1.0,0.5,1.2,0.0,0.3,15.0,0 days 00:14:53
17444,2864762,1,2017-01-11 13:48:16,2017-01-11 13:52:16,1,0.9,1,N,238,239,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0 days 00:04:00
17445,40185044,2,2017-05-18 10:18:35,2017-05-18 10:41:58,6,2.1,1,N,79,230,1,15.0,0.0,0.5,3.95,0.0,0.3,19.75,0 days 00:23:23
17446,5869015,2,2017-01-28 09:20:58,2017-01-28 09:23:47,1,0.56,1,N,90,68,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,0 days 00:02:49
17447,59537503,2,2017-07-13 08:12:07,2017-07-13 08:37:34,1,11.21,1,N,233,138,1,33.5,0.0,0.5,8.01,5.76,0.3,48.07,0 days 00:25:27
17448,23479567,2,2017-03-21 11:57:23,2017-03-21 12:19:08,5,1.44,1,N,186,162,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16,0 days 00:21:45
17449,46973794,1,2017-06-29 18:00:23,2017-06-29 18:06:47,1,0.5,1,N,151,238,1,6.0,1.0,0.5,2.0,0.0,0.3,9.8,0 days 00:06:24
17450,53615696,2,2017-06-23 18:56:16,2017-06-23 19:05:31,1,1.07,1,N,231,148,1,7.5,1.0,0.5,1.86,0.0,0.3,11.16,0 days 00:09:15
17451,2766211,1,2017-01-11 09:05:33,2017-01-11 09:25:25,1,2.3,1,N,230,79,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3,0 days 00:19:52
17452,563161,1,2017-01-02 20:22:00,2017-01-02 20:25:19,1,0.9,1,N,141,233,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0 days 00:03:19
17453,51407296,2,2017-06-17 16:33:59,2017-06-17 16:39:11,1,0.65,1,N,25,33,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,0 days 00:05:12
17454,47970183,1,2017-06-03 14:58:08,2017-06-03 15:26:10,1,4.5,1,N,107,25,1,21.0,0.0,0.5,4.0,0.0,0.3,25.8,0 days 00:28:02
17455,65819104,1,2017-08-03 18:32:05,2017-08-03 18:46:28,1,2.0,1,N,230,234,1,11.0,1.0,0.5,2.55,0.0,0.3,15.35,0 days 00:14:23
17456,39514782,2,2017-05-16 14:28:47,2017-05-16 14:49:43,2,1.91,1,N,249,4,1,13.5,0.0,0.5,1.0,0.0,0.3,15.3,0 days 00:20:56
17457,50122629,2,2017-06-13 23:54:03,2017-06-13 23:57:24,5,0.92,1,N,233,163,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3,0 days 00:03:21
17458,110140434,1,2017-12-28 20:41:44,2017-12-28 20:55:54,1,2.6,1,N,163,238,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,0 days 00:14:10
17459,91927909,2,2017-10-31 09:35:04,2017-10-31 09:48:10,1,1.55,1,N,170,229,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0 days 00:13:06
17460,138026,1,2017-01-08 10:30:56,2017-01-08 10:45:12,1,3.0,1,N,158,233,1,12.5,0.0,0.5,1.33,0.0,0.3,14.63,0 days 00:14:16
17461,67999880,2,2017-08-11 13:08:24,2017-08-11 13:23:46,1,1.15,1,N,162,230,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8,0 days 00:15:22
17462,3299204,1,2017-01-12 20:53:23,2017-01-12 20:56:12,1,1.1,1,N,239,238,1,5.0,0.5,0.5,1.55,0.0,0.3,7.85,0 days 00:02:49
17463,78971236,2,2017-09-19 22:18:28,2017-09-19 22:42:18,2,5.21,1,N,162,255,1,20.0,0.5,0.5,4.26,0.0,0.3,25.56,0 days 00:23:50
17464,61082027,2,2017-07-18 15:45:38,2017-07-18 15:56:42,1,1.91,1,N,246,142,1,9.5,0.0,0.5,1.54,0.0,0.3,11.84,0 days 00:11:04
17465,73061145,2,2017-08-30 17:17:18,2017-08-30 18:08:59,2,9.69,1,N,137,243,2,36.5,1.0,0.5,0.0,0.0,0.3,38.3,0 days 00:51:41
17466,19640939,1,2017-03-08 19:53:03,2017-03-08 20:17:20,1,2.0,1,N,48,229,2,15.5,1.0,0.5,0.0,0.0,0.3,17.3,0 days 00:24:17
17467,95567272,2,2017-11-11 10:16:20,2017-11-11 10:25:44,1,1.41,1,N,238,142,1,8.0,0.0,0.5,1.23,0.0,0.3,10.03,0 days 00:09:24
17468,101451969,2,2017-12-01 01:04:03,2017-12-01 01:24:08,1,5.23,1,N,90,106,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3,0 days 00:20:05
17469,29284566,1,2017-04-08 17:07:04,2017-04-08 17:16:11,2,1.4,1,N,189,49,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55,0 days 00:09:07
17470,97277433,2,2017-11-16 18:33:18,2017-11-16 18:54:30,1,6.67,1,N,238,127,2,20.5,1.0,0.5,0.0,0.0,0.3,22.3,0 days 00:21:12
17471,62280482,1,2017-07-22 10:37:38,2017-07-22 11:13:59,2,17.0,2,N,132,162,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,0 days 00:36:21
17472,53737152,2,2017-06-24 01:19:12,2017-06-24 01:32:37,1,2.09,1,N,68,249,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,0 days 00:13:25
17473,61354558,2,2017-07-19 12:13:41,2017-07-19 12:17:26,6,0.46,1,N,229,237,1,4.5,0.0,0.5,0.64,0.0,0.3,5.94,0 days 00:03:45
17474,5647908,2,2017-01-27 17:57:00,2017-01-27 18:52:13,1,17.48,2,N,163,132,1,52.0,4.5,0.5,0.0,0.0,0.3,57.3,0 days 00:55:13
17475,99236626,2,2017-11-22 20:37:11,2017-11-22 20:51:27,1,1.45,1,N,100,164,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,0 days 00:14:16
17476,84416858,2,2017-10-07 17:14:52,2017-10-07 17:34:52,2,1.66,1,N,163,233,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8,0 days 00:20:00
17477,90260971,2,2017-10-26 08:16:49,2017-10-26 08:24:52,1,1.18,1,N,43,238,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,0 days 00:08:03
17478,95297367,2,2017-11-10 15:18:22,2017-11-10 15:32:51,6,2.81,1,N,239,166,1,11.5,0.0,0.5,1.84,0.0,0.3,14.14,0 days 00:14:29
17479,32827241,2,2017-04-21 14:19:58,2017-04-21 14:26:21,1,1.27,1,N,239,151,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0 days 00:06:23
17480,14433485,1,2017-02-23 11:47:05,2017-02-23 12:01:33,1,1.6,1,N,264,264,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15,0 days 00:14:28
17481,53923994,1,2017-06-24 17:42:06,2017-06-24 18:20:45,1,2.3,1,N,264,234,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35,0 days 00:38:39
17482,38839963,1,2017-05-07 03:08:01,2017-05-07 03:30:19,1,3.3,1,N,231,224,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,0 days 00:22:18
17483,89446509,2,2017-10-23 16:50:31,2017-10-23 16:58:00,2,1.25,1,N,236,238,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8,0 days 00:07:29
17484,92189992,1,2017-11-01 06:49:03,2017-11-01 07:00:56,1,2.4,1,N,79,68,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,0 days 00:11:53
17485,108874005,2,2017-12-23 09:59:34,2017-12-23 10:02:28,1,0.72,1,N,107,170,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,0 days 00:02:54
17486,52849419,2,2017-06-21 20:30:30,2017-06-21 20:41:40,1,2.28,1,N,236,163,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,0 days 00:11:10
17487,73373677,1,2017-08-31 19:52:30,2017-08-31 20:34:36,1,17.5,2,N,132,230,2,52.0,4.5,0.5,0.0,5.76,0.3,63.06,0 days 00:42:06
17488,89541647,2,2017-10-23 22:19:22,2017-10-23 22:34:32,1,3.26,1,N,163,125,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,0 days 00:15:10
17489,18435105,2,2017-03-05 10:20:48,2017-03-05 10:28:12,2,2.62,1,N,75,229,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5,0 days 00:07:24
17490,12306143,2,2017-02-16 16:22:03,2017-02-16 17:33:07,1,19.3,1,N,132,66,2,60.0,1.0,0.5,0.0,0.0,0.3,61.8,0 days 01:11:04
17491,105667808,2,2017-12-13 17:22:27,2017-12-13 17:40:23,3,1.94,1,N,68,4,2,12.5,1.0,0.5,0.0,0.0,0.3,14.3,0 days 00:17:56
17492,8110229,1,2017-02-03 19:01:49,2017-02-03 19:13:55,1,2.0,1,N,161,236,1,10.5,1.0,0.5,2.45,0.0,0.3,14.75,0 days 00:12:06
17493,47389352,2,2017-06-02 00:28:49,2017-06-02 00:33:56,1,0.78,1,N,230,163,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0 days 00:05:07
17494,75945469,1,2017-09-10 00:47:57,2017-09-10 01:01:23,1,2.0,1,N,114,164,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,0 days 00:13:26
17495,70806770,2,2017-08-22 07:09:44,2017-08-22 07:15:35,4,1.91,1,N,237,75,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,0 days 00:05:51
17496,106981117,2,2017-12-17 10:02:41,2017-12-17 10:06:38,5,1.02,1,N,237,140,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0 days 00:03:57
17497,31744048,2,2017-04-18 18:42:11,2017-04-18 18:51:29,1,0.73,1,N,161,230,1,7.0,1.0,0.5,2.2,0.0,0.3,11.0,0 days 00:09:18
17498,50198385,1,2017-06-14 09:12:20,2017-06-14 09:24:05,1,1.6,1,N,79,79,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0 days 00:11:45
17499,68847813,2,2017-08-14 20:50:54,2017-08-14 21:06:04,1,3.26,1,N,230,4,1,13.0,0.5,0.5,3.58,0.0,0.3,17.88,0 days 00:15:10
17500,28722805,2,2017-04-07 07:10:09,2017-04-07 07:15:56,1,0.79,1,N,151,238,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5,0 days 00:05:47
17501,103022033,1,2017-12-05 21:30:43,2017-12-05 21:33:05,1,0.5,1,N,116,116,1,4.0,0.5,0.5,1.0,0.0,0.3,6.3,0 days 00:02:22
17502,84586159,1,2017-10-08 03:02:36,2017-10-08 03:09:59,1,2.7,1,N,238,42,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,0 days 00:07:23
17503,81233887,1,2017-09-27 15:06:53,2017-09-27 15:14:37,1,0.7,1,N,249,68,1,6.5,0.0,0.5,2.15,0.0,0.3,9.45,0 days 00:07:44
17504,26277079,2,2017-03-31 04:30:59,2017-03-31 04:43:30,1,3.89,1,N,107,142,1,14.0,0.5,0.5,3.82,0.0,0.3,19.12,0 days 00:12:31
17505,81297468,2,2017-09-27 18:32:45,2017-09-27 18:40:23,1,1.47,1,N,141,236,1,7.5,1.0,0.5,0.0,0.0,0.3,9.3,0 days 00:07:38
17506,56548657,1,2017-07-01 14:56:32,2017-07-01 15:07:46,3,1.6,1,N,107,68,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,0 days 00:11:14
17507,2120579,1,2017-01-21 21:18:22,2017-01-21 21:27:46,1,1.9,1,N,143,151,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35,0 days 00:09:24
17508,105727918,1,2017-12-13 20:08:36,2017-12-13 20:34:37,1,10.3,1,N,138,239,1,31.5,0.5,0.5,7.7,5.76,0.3,46.26,0 days 00:26:01
17509,62046440,1,2017-07-21 15:57:16,2017-07-21 16:02:40,2,0.6,1,N,143,239,1,5.5,1.0,0.5,1.5,0.0,0.3,8.8,0 days 00:05:24
17510,70791272,2,2017-08-22 03:47:37,2017-08-22 03:48:57,1,0.42,1,N,74,75,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,0 days 00:01:20
17511,78713106,2,2017-09-18 23:05:03,2017-09-18 23:19:25,2,3.69,1,N,170,236,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76,0 days 00:14:22
17512,112880539,2,2017-01-06 14:58:55,2017-01-06 15:17:08,1,3.98,1,N,13,48,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8,0 days 00:18:13
17513,32771406,2,2017-04-21 11:40:02,2017-04-21 11:53:16,1,2.04,1,N,211,231,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,0 days 00:13:14
17514,46161911,2,2017-05-30 05:46:24,2017-05-30 05:52:08,5,1.62,1,N,162,142,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,0 days 00:05:44
17515,31099259,1,2017-04-16 19:23:11,2017-04-16 19:25:55,1,0.5,1,N,263,263,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75,0 days 00:02:44
17516,45702003,2,2017-05-28 00:43:21,2017-05-28 00:46:23,2,1.08,1,N,137,79,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,0 days 00:03:02
17517,86850815,2,2017-10-15 11:29:25,2017-10-15 11:42:23,1,2.26,1,N,170,68,1,11.0,0.0,0.5,3.54,0.0,0.3,15.34,0 days 00:12:58
17518,98571410,1,2017-11-20 16:54:45,2017-11-20 16:58:28,1,0.4,1,N,236,236,1,4.5,1.0,0.5,1.25,0.0,0.3,7.55,0 days 00:03:43
17519,80940611,1,2017-09-26 16:38:34,2017-09-26 16:59:44,1,2.1,1,N,239,141,1,14.0,1.0,0.5,3.15,0.0,0.3,18.95,0 days 00:21:10
17520,48783886,2,2017-06-30 12:07:02,2017-06-30 12:31:48,1,2.76,1,N,148,186,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,0 days 00:24:46
17521,98608774,1,2017-11-20 18:32:18,2017-11-20 18:42:38,1,1.1,1,N,140,162,1,8.0,1.0,0.5,2.45,0.0,0.3,12.25,0 days 00:10:20
17522,81103661,2,2017-09-27 07:32:37,2017-09-27 07:39:55,1,1.05,1,N,249,234,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,0 days 00:07:18
17523,106548790,1,2017-12-16 02:20:37,2017-12-16 02:29:46,1,3.1,1,N,107,263,1,10.5,0.5,0.5,1.77,0.0,0.3,13.57,0 days 00:09:09
17524,20701997,1,2017-03-12 15:45:29,2017-03-12 15:59:36,2,2.3,1,N,68,137,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75,0 days 00:14:07
17525,87388231,2,2017-10-17 08:34:35,2017-10-17 08:54:24,1,2.21,1,N,48,137,1,14.0,0.0,0.5,0.0,0.0,0.3,14.8,0 days 00:19:49
17526,78877291,1,2017-09-19 16:44:32,2017-09-19 16:51:12,1,0.5,1,N,100,230,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3,0 days 00:06:40
17527,6714126,1,2017-01-30 15:44:42,2017-01-30 15:48:55,2,0.5,1,N,262,263,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,0 days 00:04:13
17528,49271402,1,2017-06-08 19:20:12,2017-06-08 19:33:01,1,2.2,1,N,161,75,2,10.5,1.0,0.5,0.0,0.0,0.3,12.3,0 days 00:12:49
17529,92824748,2,2017-11-03 00:44:28,2017-11-03 01:06:55,1,3.62,1,N,48,125,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3,0 days 00:22:27
17530,41100730,2,2017-05-08 17:42:40,2017-05-08 17:46:50,1,0.41,1,N,158,249,1,4.5,1.0,0.5,1.26,0.0,0.3,7.56,0 days 00:04:10
17531,99493536,1,2017-11-24 03:29:19,2017-11-24 03:48:23,1,8.0,1,N,114,166,1,24.5,0.5,0.5,5.15,0.0,0.3,30.95,0 days 00:19:04
17532,1178090,2,2017-01-04 23:19:55,2017-01-04 23:26:19,1,1.25,1,N,255,112,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0 days 00:06:24
17533,59933295,1,2017-07-14 12:47:09,2017-07-14 13:06:46,1,0.8,1,N,100,161,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35,0 days 00:19:37
17534,27121126,1,2017-04-02 11:48:24,2017-04-02 11:52:06,2,0.7,1,N,239,142,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3,0 days 00:03:42
17535,86986698,1,2017-10-15 20:29:32,2017-10-15 20:44:04,2,2.0,1,N,148,249,1,11.0,0.5,0.5,1.5,0.0,0.3,13.8,0 days 00:14:32
17536,14542217,1,2017-02-23 18:16:41,2017-02-23 18:38:18,2,2.4,1,N,161,79,1,14.5,1.0,0.5,4.05,0.0,0.3,20.35,0 days 00:21:37
17537,99582741,2,2017-11-24 15:53:23,2017-11-24 16:07:06,5,4.99,1,N,261,148,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,0 days 00:13:43
17538,94294602,2,2017-11-07 16:34:46,2017-11-07 16:46:56,1,1.78,1,N,79,170,1,9.5,1.0,0.5,1.0,0.0,0.3,12.3,0 days 00:12:10
17539,103489441,2,2017-12-07 08:35:45,2017-12-07 08:56:16,4,1.39,1,N,142,161,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56,0 days 00:20:31
17540,41199809,2,2017-05-08 21:59:44,2017-05-08 22:04:47,4,0.89,1,N,144,125,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0 days 00:05:03
17541,44495361,1,2017-05-24 08:13:53,2017-05-24 08:20:41,1,1.0,1,N,13,88,1,7.0,0.0,0.5,2.34,0.0,0.3,10.14,0 days 00:06:48
17542,100312037,2,2017-11-27 12:31:15,2017-11-27 12:57:30,1,5.0,1,N,125,106,1,20.5,0.0,0.5,4.26,0.0,0.3,25.56,0 days 00:26:15
17543,75164887,1,2017-09-07 18:02:16,2017-09-07 18:08:13,1,1.0,1,N,143,48,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8,0 days 00:05:57
17544,70179089,1,2017-08-19 16:03:21,2017-08-19 16:18:08,2,6.7,1,N,263,87,1,20.5,0.0,0.5,4.25,0.0,0.3,25.55,0 days 00:14:47
17545,105159379,2,2017-12-12 08:16:10,2017-12-12 08:21:30,1,1.03,1,N,238,166,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8,0 days 00:05:20
17546,95440637,1,2017-11-10 22:02:48,2017-11-10 22:08:50,2,0.8,1,N,100,186,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0 days 00:06:02
17547,26274827,1,2017-03-31 03:51:40,2017-03-31 04:01:03,1,1.8,1,N,234,48,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35,0 days 00:09:23
17548,92121040,2,2017-10-31 21:53:06,2017-10-31 22:01:18,1,0.91,1,N,186,249,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,0 days 00:08:12
17549,23484557,1,2017-03-21 12:16:54,2017-03-21 12:19:41,1,0.3,1,N,158,158,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,0 days 00:02:47
17550,31365110,1,2017-04-17 16:55:11,2017-04-17 17:04:26,1,1.2,1,N,113,170,2,7.5,1.0,0.5,0.0,0.0,0.3,9.3,0 days 00:09:15
17551,111639337,1,2017-01-01 22:18:50,2017-01-01 22:48:29,2,17.8,2,N,264,264,1,52.0,0.0,0.5,5.0,5.54,0.3,63.34,0 days 00:29:39
17552,81985527,2,2017-09-29 19:26:10,2017-09-29 19:28:49,5,0.29,1,N,158,249,1,3.5,1.0,0.5,1.06,0.0,0.3,6.36,0 days 00:02:39
17553,104930767,2,2017-12-11 14:33:29,2017-12-11 14:40:28,6,1.08,1,N,239,151,1,6.5,0.0,0.5,1.2,0.0,0.3,8.5,0 days 00:06:59
17554,91875183,2,2017-10-31 05:24:59,2017-10-31 05:27:30,1,0.46,1,N,237,162,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,0 days 00:02:31
17555,83437045,1,2017-10-04 17:29:23,2017-10-04 17:43:35,1,3.1,1,N,261,68,1,13.0,1.0,0.5,1.48,0.0,0.3,16.28,0 days 00:14:12
17556,65675587,1,2017-08-03 08:40:43,2017-08-03 08:50:29,1,1.7,1,N,264,264,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75,0 days 00:09:46
17557,63218399,2,2017-07-25 19:26:39,2017-07-25 19:33:45,1,1.03,1,N,107,114,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3,0 days 00:07:06
17558,9002252,2,2017-02-08 14:52:18,2017-02-08 15:05:59,5,2.19,1,N,236,74,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,0 days 00:13:41
17559,27312087,1,2017-04-03 01:06:35,2017-04-03 01:15:43,1,3.3,1,Y,244,235,1,12.0,0.5,0.5,2.0,0.0,0.3,15.3,0 days 00:09:08
17560,108302668,2,2017-12-21 13:35:11,2017-12-21 13:44:03,5,2.47,1,N,237,74,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0 days 00:08:52
17561,71451696,2,2017-08-24 12:21:21,2017-08-24 12:23:01,5,0.7,1,N,50,48,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8,0 days 00:01:40
17562,92113288,1,2017-10-31 21:02:33,2017-10-31 21:32:17,1,9.2,1,N,138,163,1,30.5,0.5,0.5,5.0,0.0,0.3,36.8,0 days 00:29:44
17563,70870589,1,2017-08-22 11:26:34,2017-08-22 11:51:10,1,9.3,1,N,138,175,1,30.0,0.0,0.5,4.0,0.0,0.3,34.8,0 days 00:24:36
17564,47068983,2,2017-06-01 08:05:26,2017-06-01 08:18:50,1,0.89,1,N,186,170,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3,0 days 00:13:24
17565,62232758,1,2017-07-22 02:12:36,2017-07-22 02:19:27,2,1.2,1,N,79,90,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,0 days 00:06:51
17566,4829483,2,2017-01-25 12:59:45,2017-01-25 13:08:18,6,0.86,1,N,43,43,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75,0 days 00:08:33
17567,34210304,1,2017-04-25 13:16:31,2017-04-25 13:16:31,1,0.0,1,N,132,264,2,62.0,0.0,0.5,0.0,0.0,0.3,62.8,0 days 00:00:00
17568,7045298,1,2017-01-31 17:40:32,2017-01-31 17:54:16,1,1.1,1,N,233,224,2,9.5,1.0,0.5,0.0,0.0,0.3,11.3,0 days 00:13:44
17569,22760247,1,2017-03-19 15:34:11,2017-03-19 15:47:36,1,2.1,1,N,246,239,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56,0 days 00:13:25
17570,34181554,1,2017-04-25 11:29:47,2017-04-25 11:46:37,1,1.7,1,N,233,140,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36,0 days 00:16:50
17571,60341859,1,2017-07-15 21:45:39,2017-07-15 21:53:36,1,1.3,1,N,114,186,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,0 days 00:07:57
17572,17097832,2,2017-03-02 07:22:56,2017-03-02 07:29:07,6,1.27,1,N,43,161,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0 days 00:06:11
17573,109755729,2,2017-12-27 13:48:51,2017-12-27 13:59:18,2,0.99,1,N,234,170,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,0 days 00:10:27
17574,3625573,2,2017-01-13 20:16:16,2017-01-13 20:37:40,1,5.63,1,N,142,231,1,19.5,0.5,0.5,5.2,0.0,0.3,26.0,0 days 00:21:24
17575,57226654,2,2017-07-04 21:54:09,2017-07-04 22:00:09,2,1.46,1,N,43,239,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,0 days 00:06:00
17576,5171394,2,2017-01-26 11:50:58,2017-01-26 12:10:43,1,3.18,1,N,236,50,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8,0 days 00:19:45
17577,17732646,1,2017-03-03 18:36:47,2017-03-03 18:55:39,1,1.6,1,N,249,79,1,12.5,1.0,0.5,2.85,0.0,0.3,17.15,0 days 00:18:52
17578,97065936,2,2017-11-16 01:32:28,2017-11-16 01:37:14,1,0.93,1,N,48,161,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,0 days 00:04:46
17579,29517818,1,2017-04-09 09:25:29,2017-04-09 09:25:41,1,0.0,1,N,132,132,3,2.5,0.0,0.5,0.0,0.0,0.3,3.3,0 days 00:00:12
17580,68395538,1,2017-08-12 22:22:27,2017-08-12 22:26:44,1,0.6,1,N,186,230,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0 days 00:04:17
17581,39352445,2,2017-05-16 00:20:55,2017-05-16 00:37:50,1,5.03,1,N,144,112,1,17.5,0.5,0.5,4.7,0.0,0.3,23.5,0 days 00:16:55
17582,76523953,2,2017-09-12 01:25:38,2017-09-12 01:31:57,1,2.82,1,N,181,133,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,0 days 00:06:19
17583,68457762,2,2017-08-13 03:54:03,2017-08-13 04:06:15,1,1.83,1,N,48,141,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,0 days 00:12:12
17584,105300676,1,2017-12-12 16:43:15,2017-12-12 16:50:28,1,0.8,1,N,186,68,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3,0 days 00:07:13
17585,6640608,2,2017-01-30 10:37:57,2017-01-30 10:51:20,1,2.42,1,N,236,166,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,0 days 00:13:23
17586,23236433,1,2017-03-20 17:04:54,2017-03-20 17:12:52,1,1.4,1,N,186,113,1,7.5,1.0,0.5,1.85,0.0,0.3,11.15,0 days 00:07:58
17587,88475134,1,2017-10-20 14:32:24,2017-10-20 14:50:59,1,3.7,1,N,41,69,1,15.0,0.0,0.5,2.0,0.0,0.3,17.8,0 days 00:18:35
17588,37519132,2,2017-05-03 12:17:14,2017-05-03 12:35:26,1,2.45,1,N,142,75,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3,0 days 00:18:12
17589,75199539,2,2017-09-07 19:18:20,2017-09-07 19:29:25,2,1.41,1,N,100,48,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8,0 days 00:11:05
17590,32567810,2,2017-04-20 21:37:32,2017-04-20 21:44:53,1,0.81,1,N,186,170,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0 days 00:07:21
17591,52062782,2,2017-06-19 14:39:25,2017-06-19 14:45:29,5,1.11,1,N,79,232,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0 days 00:06:04
17592,56464097,1,2017-07-01 03:12:17,2017-07-01 03:16:59,1,0.7,1,N,162,162,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0 days 00:04:42
17593,42784900,2,2017-05-13 09:05:39,2017-05-13 09:29:03,1,16.15,2,N,170,132,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,0 days 00:23:24
17594,68820982,2,2017-08-14 18:35:04,2017-08-14 18:40:54,4,0.89,1,N,230,186,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3,0 days 00:05:50
